"pageUrl","domain","resourceType","isThirdParty","hasAdKeywords","isKnownAdDomain","sizeKB","durationMs","status"
,"nodeassets.nbcnews.com","stylesheet",true,false,,4.01,96,200
,"www.nbcnews.com","document",false,false,,0,588,200
,"mps.nbcuni.com","script",true,false,,65.24,390,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.ipv4.cws.conviva.com","xhr",true,false,,0.15,132,200
,"d1z2jf7jlzjs58.cloudfront.net","script",true,false,,0.91,231,200
,"cdn-gl.imrworldwide.com","script",true,false,,0,232,200
,"cdn.branch.io","script",true,false,,22.99,234,200
,"c.tvpixel.com","script",true,false,,0,235,200
,"media-cldnry.s-nbcnews.com","image",true,false,,31.29,78,200
,"sb.scorecardresearch.com","script",true,false,,0,142,200
,"www.googletagmanager.com","script",true,false,,99.2,242,200
,"assets.adobedtm.com","script",true,false,,1.94,146,200
,"www.nbcnews.com","fetch",false,false,,1.85,66,200
,"nodeassets.nbcnews.com","script",true,false,,8.95,94,200
,"aamt.nbcnews.com","xhr",true,false,,0.04,84,200
,"nodeassets.nbcnews.com","script",true,false,,38.84,86,200
,"nbcu.demdex.net","xhr",true,false,,0.95,106,200
,"ssl.p.jwpcdn.com","script",true,false,,11.44,48,200
,"ssl.p.jwpcdn.com","script",true,false,,19.4,49,200
,"ssl.p.jwpcdn.com","script",true,false,,83.29,50,200
,"ssl.p.jwpcdn.com","script",true,false,,123.2,47,200
,"dev.visualwebsiteoptimizer.com","script",true,false,,0,348,200
,"www.nbcnews.com","fetch",false,false,,0.45,72,200
,"cdn.parsely.com","script",true,false,,0,6,200
,"cdn-gl.imrworldwide.com","script",true,false,,0,20,200
,"cdn.cookielaw.org","script",true,false,,0,4,200
,"cdn.cookielaw.org","script",true,false,,0,6,200
,"media-cldnry.s-nbcnews.com","image",true,false,,19.59,253,200
,"assets.adobedtm.com","script",true,false,,0.29,9,200
,"mssl.fwmrm.net","script",true,false,,0,10,200
,"sb.scorecardresearch.com","image",false,false,,0,53,204
,"8168974.fls.doubleclick.net","document",false,false,,0,68,302
,"ad.doubleclick.net","fetch",false,false,,0,159,302
,"8168974.fls.doubleclick.net","document",false,false,,0.42,89,200
,"entitlements.jwplayer.com","xhr",true,false,,0,128,200
,"iframe.nbcnews.com","script",true,false,,7.95,399,200
,"p.tvpixel.com","xhr",true,false,,0,185,200
,"www.google.com","fetch",false,false,,0,166,200
,"www.nbcnews.com","fetch",false,false,,0.74,419,200
,"www.nbcnews.com","fetch",false,false,,0.74,420,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,1.42,118,200
,"api2.branch.io","xhr",true,false,,0.03,239,200
,"app.link","script",true,false,,0.09,242,200
,"ssl.p.jwpcdn.com","script",true,false,,4.4,125,200
,"ssl.p.jwpcdn.com","script",true,false,,2.1,18,200
,"ad.doubleclick.net","fetch",false,false,,0,98,302
,"cdn-gl.imrworldwide.com","document",true,false,,0,19,200
,"cdn.cookielaw.org","xhr",true,false,,0,16,200
,"nodeassets.nbcnews.com","manifest",true,false,,0.17,10,200
,"assets.adobedtm.com","script",true,false,,0.8,13,200
,"assets.adobedtm.com","script",true,false,,1.26,3,200
,"dev.visualwebsiteoptimizer.com","image",true,false,,0.03,1,200
,"dev.visualwebsiteoptimizer.com","script",false,false,,0,76,200
,"assets.adobedtm.com","script",true,false,,0.97,4,200
,"assets.adobedtm.com","script",true,false,,1.17,3,200
,"p1.parsely.com","image",false,false,,0.04,79,200
,"assets.adobedtm.com","script",true,false,,0.55,3,200
,"assets.adobedtm.com","script",true,false,,0.34,7,200
,"assets.adobedtm.com","script",true,false,,0.52,8,200
,"assets.adobedtm.com","script",true,false,,0.49,9,200
,"assets.adobedtm.com","script",true,false,,0.28,10,200
,"assets.adobedtm.com","script",true,false,,0.6,10,200
,"ak.sail-horizon.com","script",true,false,,0,13,200
,"assets.adobedtm.com","script",true,false,,0.3,11,200
,"assets.adobedtm.com","script",true,false,,0.31,2,200
,"geolocation.onetrust.com","script",true,false,,0,87,200
,"tru.am","script",true,false,,0,9,200
,"assets.adobedtm.com","script",true,false,,0.88,11,200
,"secure-dcr.imrworldwide.com","image",true,false,,0.04,90,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.44,245,200
,"assets.adobedtm.com","script",true,false,,0.46,17,200
,"geolocation.onetrust.com","xhr",true,false,,0,110,200
,"tag.researchnow.com","image",false,false,,0,48,200
,"static.adsafeprotected.com","image",true,false,,0.04,6,200
,"tru.am","script",true,false,,0,16,200
,"nondescriptnote.com","script",true,false,,0,18,200
,"adservice.google.com","fetch",false,false,,0.04,128,200
,"cdn.cookielaw.org","script",true,false,,101.99,16,200
,"static.adsafeprotected.com","script",true,false,,0.02,16,200
,"cdn.cookielaw.org","fetch",true,false,,0,3,200
,"cdn.cookielaw.org","image",true,false,,7.98,1,200
,"cdn.cookielaw.org","image",true,false,,0,1,200
,"cdn.cookielaw.org","fetch",true,false,,2.95,8,200
,"cdn.cookielaw.org","fetch",true,false,,12.41,9,200
,"cdn.cookielaw.org","fetch",true,false,,0,9,200
,"cdn.cookielaw.org","fetch",true,false,,0,26,200
,"iframe.nbcnews.com","document",true,false,,2.03,1026,200
,"anvzvaf89jyotxfukgv9evxcexiho1746092241.nuid.imrworldwide.com","image",true,false,,0.03,234,200
,"nodeassets.nbcnews.com","script",true,false,,2.56,75,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.cws.conviva.com","xhr",true,false,,0.15,450,200
,"29773.v.fwmrm.net","script",false,false,,0.44,204,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.62,513,200
,"beacon.tru.am","fetch",true,false,,0,277,204
,"adservice.google.com","image",false,false,,0.04,492,200
,"merequartz.com","image",true,false,,0.04,5,200
,"merequartz.com","image",true,false,,0.04,3,200
,"tpc.googlesyndication.com","document",true,false,,2.9,14,200
,"api.sail-personalize.com","fetch",true,false,,0.19,153,200
,"prd.jwpltx.com","image",false,false,,0,137,204
,"prd.jwpltx.com","image",false,false,,0,141,204
,"aax.amazon-adsystem.com","fetch",true,false,,0.51,87,503
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.22,542,200
,"www.lightboxcdn.com","script",true,false,,0,594,200
,"www.lightboxcdn.com","script",true,false,,0,4,200
,"www.lightboxcdn.com","script",true,false,,0,1,200
,"www.lightboxcdn.com","script",true,false,,0,1,200
,"www.lightboxcdn.com","stylesheet",true,false,,0,0,200
,"www.lightboxcdn.com","image",false,false,,0.03,74,200
,"nondescriptnote.com","fetch",true,false,,0.28,74,200
,"nondescriptnote.com","fetch",true,false,,0.02,83,200
,"dataviz.nbcnews.com","document",true,false,,10.84,756,200
,"nodeassets.nbcnews.com","script",true,false,,2.56,10,200
,"securepubads.g.doubleclick.net","script",true,false,,32.72,0,200
,"securepubads.g.doubleclick.net","script",true,false,,165.55,1,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,13.29,82,200
,"securepubads.g.doubleclick.net","other",true,false,,23.28,2,200
,"pub.doubleverify.com","script",true,false,,0,1,200
,"c.amazon-adsystem.com","script",true,false,,0,1,200
,"mps.nbcuni.com","xhr",true,false,,10.38,276,200
,"ats.rlcdn.com","script",true,false,,0,1,200
,"micro.rubiconproject.com","script",true,false,,141.45,0,200
,"pub.doubleverify.com","fetch",true,false,,0.01,2,200
,"c.amazon-adsystem.com","xhr",false,false,,0,1,204
,"config.aps.amazon-adsystem.com","script",true,false,,0.52,1,200
,"c.amazon-adsystem.com","xhr",true,false,,0,2,200
,"pub.doubleverify.com","fetch",true,false,,0,79,200
,"pub.doubleverify.com","fetch",true,false,,0,90,200
,"aax.amazon-adsystem.com","fetch",false,false,,0.04,93,200
,"usasync01.admantx.com","script",false,false,,0,241,200
,"dataviz.nbcnews.com","stylesheet",true,false,,1.09,572,200
,"dataviz.nbcnews.com","script",true,false,,96.49,673,200
,"nodeassets.nbcnews.com","font",true,false,,39.17,117,200
,"cdn.parsely.com","script",true,false,,0,21,200
,"nodeassets.nbcnews.com","font",true,false,,43.27,165,200
,"nodeassets.nbcnews.com","font",true,false,,29.46,165,200
,"nodeassets.nbcnews.com","font",true,false,,56.36,224,200
,"nodeassets.nbcnews.com","font",true,false,,51.17,265,200
,"platform.iteratehq.com","script",true,false,,0,1,200
,"nodeassets.nbcnews.com","other",true,false,,0.59,4,200
,"htlb.casalemedia.com","fetch",true,false,,0.04,62,200
,"krk2.kargo.com","fetch",true,false,,0.03,63,200
,"platform.iteratehq.com","script",true,false,,0,2,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,122,204
,"grid-bidder.criteo.com","fetch",true,false,,0,195,204
,"fastlane.rubiconproject.com","fetch",false,false,,0,222,200
,"iteratehq.com","fetch",true,false,,0.04,180,200
,"grid.bidswitch.net","fetch",true,false,,0,402,200
,"ib.adnxs.com","fetch",true,false,,0.05,420,200
,"dataviz.nbcnews.com","fetch",true,false,,0.95,563,200
,"vtrk.doubleverify.com","ping",false,false,,0,63,204
,"tlx.3lift.com","fetch",false,false,,0,550,200
,"ep2.adtrafficquality.google","script",true,false,,6.43,1,200
,"ep1.adtrafficquality.google","xhr",true,false,,12.93,97,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.27,122,200
,"ep2.adtrafficquality.google","document",true,false,,4.88,27,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,133,200
,"pagead2.googlesyndication.com","fetch",false,false,,10.13,144,200
,"pagead2.googlesyndication.com","script",true,false,,8.35,7,200
,"cdn.doubleverify.com","script",true,false,,3.29,1,200
,"pagead2.googlesyndication.com","script",true,false,,20.63,4,200
,"cdn.doubleverify.com","script",true,false,,87.15,1,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,3640.66,2039,200
,"a.teads.tv","script",true,false,,1.26,127,200
,"4a69578500b62b17999634cceaf1fd8a.safeframe.googlesyndication.com","document",true,false,,3.05,381,200
,"ep2.adtrafficquality.google","image",true,false,,0,51,204
,"","image",true,false,,0,1,200
,"dataviz.nbcnews.com","fetch",true,false,,10.66,595,200
,"sb.scorecardresearch.com","image",false,false,,0.04,76,200
,"p1.parsely.com","image",false,false,,0.04,77,200
,"aamt.nbcnews.com","xhr",true,false,,0.04,89,200
,"dataviz.nbcnews.com","xhr",true,false,,10.66,664,200
,"prd.jwpltx.com","image",false,false,,0,184,204
,"a.teads.tv","script",true,false,,106.47,264,200
,"nbcume.hb.omtrdc.net","xhr",true,false,,0.22,201,200
,"tps.doubleverify.com","script",true,false,,0,437,200
,"jssdkcdns.mparticle.com","script",true,false,,1.26,1,200
,"29773.v.fwmrm.net","script",false,false,,1.57,211,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,61,204
,"a.teads.tv","fetch",false,false,,1.72,153,200
,"cdn.doubleverify.com","fetch",true,false,,0,174,302
,"29773.v.fwmrm.net","image",true,false,,0,171,200
,"nbcume.hb.omtrdc.net","xhr",true,false,,0,156,204
,"nbcume.hb.omtrdc.net","xhr",true,false,,0,158,204
,"nbcume.hb.omtrdc.net","xhr",false,false,,0,160,204
,"t.teads.tv","fetch",false,false,,0.02,84,200
,"sync.teads.tv","document",true,false,,0.15,118,200
,"t.teads.tv","fetch",false,false,,0.02,125,200
,"t.teads.tv","fetch",false,false,,0.02,133,200
,"a.teads.tv","script",true,false,,31.44,123,200
,"ep1.adtrafficquality.google","image",true,false,,0,88,204
,"s8t.teads.tv","image",true,false,,106.46,1,200
,"s8t.teads.tv","image",true,false,,37.78,1,200
,"s8t.teads.tv","image",true,false,,94.99,0,200
,"s8t.teads.tv","image",true,false,,117.37,1,200
,"s8t.teads.tv","image",true,false,,133.65,1,200
,"s8t.teads.tv","image",true,false,,79.19,1,200
,"s8t.teads.tv","image",true,false,,91.54,1,200
,"s8t.teads.tv","image",true,false,,116.97,1,200
,"s8t.teads.tv","image",true,false,,98.11,1,200
,"s8t.teads.tv","image",true,false,,106.46,1,200
,"s8t.teads.tv","image",true,false,,37.78,1,200
,"s8t.teads.tv","image",true,false,,94.99,1,200
,"s8t.teads.tv","image",true,false,,117.37,0,200
,"s8t.teads.tv","image",true,false,,133.65,0,200
,"s8t.teads.tv","image",true,false,,79.19,1,200
,"s8t.teads.tv","image",true,false,,91.54,1,200
,"s8t.teads.tv","image",true,false,,116.97,1,200
,"s8t.teads.tv","image",true,false,,98.11,0,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,0,200
,"a.teads.tv","fetch",true,false,,8.16,98,200
,"pagead2.googlesyndication.com","fetch",true,false,,0,123,204
,"t.teads.tv","fetch",false,false,,0.02,94,200
,"sync.teads.tv","document",true,false,,0.15,104,200
,"cdn.taboola.com","script",true,false,,304.19,18,200
,"gum.criteo.com","script",true,false,,0,39,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,4074.13,2245,200
,"krk2.kargo.com","fetch",true,false,,0.03,58,200
,"tlx.3lift.com","fetch",false,false,,0,58,200
,"ib.adnxs.com","fetch",true,false,,0.05,59,200
,"htlb.casalemedia.com","fetch",true,false,,0.04,68,200
,"grid-bidder.criteo.com","fetch",true,false,,0,81,204
,"fastlane.rubiconproject.com","fetch",false,false,,0.52,91,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,97,204
,"grid.bidswitch.net","fetch",true,false,,0,98,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,101,200
,"eb2.3lift.com","document",true,false,,0,86,302
,"beacon.taboola.com","xhr",true,false,,0,103,204
,"pm-widget.taboola.com","script",true,false,,1.32,103,200
,"pm-widget.taboola.com","script",true,false,,19.32,2,200
,"gum.criteo.com","document",false,false,,0,101,200
,"eus.rubiconproject.com","document",true,false,,0.22,97,200
,"js-sec.indexww.com","document",true,false,,0,70,200
,"eus.rubiconproject.com","script",true,false,,11.12,5,200
,"ads.pubmatic.com","document",true,false,,6.54,72,200
,"eb2.3lift.com","document",true,false,,0,62,200
,"gum.criteo.com","fetch",false,false,,0,66,200
,"t2.teads.tv","fetch",false,false,,0.02,101,200
,"t2.teads.tv","fetch",false,false,,0.02,111,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,61,204
,"cdn.taboola.com","image",true,false,,2.68,10,200
,"sync.taboola.com","image",true,false,,0,40,302
,"ib.adnxs.com","image",true,false,,0.04,43,200
,"ssum-sec.casalemedia.com","document",false,false,,0,727,302
,"token.rubiconproject.com","xhr",true,false,,0.01,740,200
,"trc.taboola.com","xhr",false,false,,0,562,200
,"fonts.googleapis.com","stylesheet",true,false,,0,1,200
,"il-trc-events.taboola.com","ping",false,false,,0,306,204
,"cdn.taboola.com","script",true,false,,1.32,355,200
,"vidstat.taboola.com","script",true,false,,27.29,355,200
,"images.taboola.com","image",true,false,,5.64,54,200
,"images.taboola.com","image",true,false,,9.84,54,200
,"cdn.indexww.com","image",true,false,,0.04,3,200
,"ssum-sec.casalemedia.com","document",false,false,,0,89,200
,"www.temu.com","image",true,false,,0,103,200
,"trc.taboola.com","xhr",false,false,,0,243,200
,"cdn.taboola.com","script",true,false,,0.12,410,200
,"pagead2.googlesyndication.com","fetch",true,false,,0,85,204
,"tpsc-ew1.doubleverify.com","ping",true,false,,0,193,204
,"il-trc-events.taboola.com","ping",true,false,,0,118,204
,"imprammp.taboola.com","document",true,false,,0,75,200
,"am-vid-events.taboola.com","image",true,false,,0,73,200
,"am-match.taboola.com","document",true,false,,0,89,200
,"wf.taboola.com","xhr",false,false,,0,256,200
,"vidstat.taboola.com","script",true,false,,112.52,8,200
,"vidstat.taboola.com","script",true,false,,82.94,32,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,3894.02,1906,200
,"media-cldnry.s-nbcnews.com","other",true,false,,31.29,21,200
,"cdn.taboola.com","image",true,false,,0.25,13,200
,"am-vid-events.taboola.com","image",true,false,,0,65,200
,"media-cldnry.s-nbcnews.com","other",true,false,,31.29,20,200
,"nodeassets.nbcnews.com","other",true,false,,4.93,22,200
,"vidstat.taboola.com","script",true,false,,11.84,123,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.44,113,200
,"trc.taboola.com","ping",true,false,,0,147,204
,"media-cldnry.s-nbcnews.com","image",true,false,,17.44,90,200
,"aamt.nbcnews.com","xhr",true,false,,0.04,69,200
,"wf.taboola.com","xhr",false,false,,0,316,200
,"nbcu.demdex.net","xhr",true,false,,0.95,85,200
,"aamt.nbcnews.com","xhr",true,false,,0.04,87,200
,"nbcu.demdex.net","xhr",true,false,,0.95,97,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.21,502,200
,"images.taboola.com","image",true,false,,31.04,6,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0,525,200
,"images.taboola.com","image",true,false,,34.59,113,200
,"krk2.kargo.com","fetch",true,false,,0.03,47,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,56,204
,"tlx.3lift.com","fetch",false,false,,0,55,200
,"grid-bidder.criteo.com","fetch",true,false,,0,76,204
,"htlb.casalemedia.com","fetch",true,false,,0.04,76,200
,"fastlane.rubiconproject.com","fetch",false,false,,0.54,80,200
,"ib.adnxs.com","fetch",true,false,,0.05,83,200
,"grid.bidswitch.net","fetch",true,false,,0,107,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.13,98,200
,"images.taboola.com","image",true,false,,8.87,76,200
,"images.taboola.com","image",true,false,,13.98,76,200
,"images.taboola.com","image",true,false,,30.53,116,200
,"media-cldnry.s-nbcnews.com","image",true,false,,2.43,58,200
,"media-cldnry.s-nbcnews.com","image",true,false,,1.28,72,200
,"29773.v.fwmrm.net","image",true,false,,0,188,200
,"images.taboola.com","image",true,false,,61.9,3,200
,"images.taboola.com","image",true,false,,26.45,4,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,59,204
,"images.taboola.com","image",true,false,,8.3,4,200
,"media-cldnry.s-nbcnews.com","image",true,false,,0.7,116,200
,"images.taboola.com","image",true,false,,13.13,64,200
,"images.taboola.com","image",true,false,,22.95,67,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,628.26,1419,200
,"pagead2.googlesyndication.com","fetch",true,false,,0,103,204
,"images.taboola.com","image",true,false,,40.86,8,200
,"images.taboola.com","image",true,false,,56.87,106,200
,"www.nbcnews.com","fetch",false,false,,0.74,1,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,1813.72,1687,200
,"aamt.nbcnews.com","xhr",true,false,,0.04,63,200
,"nbcu.demdex.net","xhr",true,false,,0.95,82,200
,"images.taboola.com","image",true,false,,35.1,8,200
,"images.taboola.com","image",true,false,,31.05,7,200
,"images.taboola.com","image",true,false,,12.47,49,200
,"aamt.nbcnews.com","xhr",true,false,,0.04,70,200
,"nbcu.demdex.net","xhr",true,false,,0.95,80,200
,"images.taboola.com","image",true,false,,52.05,52,200
,"images.taboola.com","image",true,false,,23.01,86,200
,"am-vid-events.taboola.com","image",true,false,,0,67,200
,"images.taboola.com","image",true,false,,11.25,3,200
,"am-wf.taboola.com","xhr",false,false,,0,481,200
,"images.taboola.com","image",true,false,,47.05,72,200
,"images.taboola.com","image",true,false,,34.41,3,200
,"images.taboola.com","image",true,false,,26.33,4,200
,"images.taboola.com","image",true,false,,11.24,59,200
,"cdn.taboola.com","image",true,false,,3.82,1,200
,"trc.taboola.com","xhr",false,false,,0,366,200
,"images.taboola.com","image",true,false,,11.29,11,200
,"images.taboola.com","image",true,false,,28.56,25,200
,"dataviz.nbcnews.com","fetch",true,false,,0.95,550,200
,"dataviz.nbcnews.com","xhr",true,false,,10.66,2,200
,"images.taboola.com","image",true,false,,41.89,92,200
,"images.taboola.com","image",true,false,,17.14,101,200
,"images.taboola.com","image",true,false,,21.31,131,200
,"images.taboola.com","image",true,false,,49.21,169,200
,"images.taboola.com","image",true,false,,12.66,171,200
,"dataviz.nbcnews.com","fetch",true,false,,10.66,572,200
,"sb.scorecardresearch.com","image",false,false,,0.04,88,200
,"aamt.nbcnews.com","xhr",true,false,,0.04,63,200
,"nbcu.demdex.net","xhr",true,false,,0.95,89,200
,"am-wf.taboola.com","xhr",false,false,,0,251,200
,"trc.taboola.com","ping",true,false,,0,144,204
,"nbcume.hb.omtrdc.net","xhr",true,false,,0,149,204
,"trc.taboola.com","xhr",false,false,,0,658,200
,"images.taboola.com","image",true,false,,24.19,12,200
,"images.taboola.com","image",true,false,,23.74,13,200
,"images.taboola.com","image",true,false,,23.56,10,200
,"images.taboola.com","image",true,false,,36.03,103,200
,"images.taboola.com","image",true,false,,6.14,103,200
,"images.taboola.com","image",true,false,,20.46,108,200
,"images.taboola.com","image",true,false,,29.75,163,200
,"trc.taboola.com","xhr",false,false,,0,571,200
,"trc.taboola.com","ping",true,false,,0,146,204
,"images.taboola.com","image",true,false,,60.45,8,200
,"images.taboola.com","image",true,false,,63.17,9,200
,"images.taboola.com","image",true,false,,31.91,69,200
,"images.taboola.com","image",true,false,,30.38,104,200
,"images.taboola.com","image",true,false,,19.39,713,200
,"images.taboola.com","image",true,false,,17.15,715,200
,"images.taboola.com","image",true,false,,4.34,807,200
,"trc.taboola.com","xhr",false,false,,0,405,200
,"images.taboola.com","image",true,false,,15.63,10,200
,"trc.taboola.com","ping",true,false,,0,147,204
,"images.taboola.com","image",true,false,,9.25,52,200
,"images.taboola.com","image",true,false,,26.65,56,200
,"images.taboola.com","image",true,false,,21.23,55,200
,"am-wf.taboola.com","xhr",false,false,,0,120,200
,"images.taboola.com","image",true,false,,35.08,159,200
,"images.taboola.com","image",true,false,,12.91,155,200
,"images.taboola.com","image",true,false,,54.59,410,200
,"trc.taboola.com","ping",true,false,,0,138,204
,"trc.taboola.com","xhr",false,false,,0,399,200
,"images.taboola.com","image",true,false,,49.41,12,200
,"images.taboola.com","image",true,false,,53.77,10,200
,"images.taboola.com","image",true,false,,51.12,9,200
,"images.taboola.com","image",true,false,,12.54,9,200
,"images.taboola.com","image",true,false,,32.43,47,200
,"images.taboola.com","image",true,false,,66.24,95,200
,"images.taboola.com","image",true,false,,9.92,92,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,656.53,1287,200
,"29773.v.fwmrm.net","image",true,false,,0,226,200
,"trc.taboola.com","ping",true,false,,0,141,204
,"trc.taboola.com","xhr",false,false,,0,821,200
,"images.taboola.com","image",true,false,,18.89,5,200
,"images.taboola.com","image",true,false,,41.71,8,200
,"images.taboola.com","image",true,false,,10.79,5,200
,"images.taboola.com","image",true,false,,33.93,108,200
,"images.taboola.com","image",true,false,,9.99,104,200
,"images.taboola.com","image",true,false,,18.66,114,200
,"images.taboola.com","image",true,false,,13.91,124,200
,"trc.taboola.com","xhr",false,false,,0,544,200
,"images.taboola.com","image",true,false,,48.47,6,200
,"trc.taboola.com","ping",true,false,,0,132,204
,"images.taboola.com","image",true,false,,32.2,102,200
,"images.taboola.com","image",true,false,,21.05,108,200
,"images.taboola.com","image",true,false,,12.36,126,200
,"images.taboola.com","image",true,false,,30.63,129,200
,"images.taboola.com","image",true,false,,55.07,153,200
,"images.taboola.com","image",true,false,,63.17,183,200
,"trc.taboola.com","ping",true,false,,0,141,204
,"sb.scorecardresearch.com","image",false,false,,0.04,76,200
,"sb.scorecardresearch.com","image",false,false,,0.04,71,200
,"tpsc-ew1.doubleverify.com","ping",true,false,,0,180,204
,"dailymail.co.uk","document",true,false,,0,357,301
,"nbcume.hb.omtrdc.net","xhr",true,false,,0,160,204
,"trc.taboola.com","xhr",true,false,,0,122,204
,"efcad85fded269f462c434c4c5f84654a17d4a77.ipv4.cws.conviva.com","xhr",true,false,,0.15,141,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.cws.conviva.com","xhr",true,false,,0.15,143,200
,"i.dailymail.co.uk","image",true,false,,3.83,76,200
,"i.dailymail.co.uk","image",true,false,,2.68,76,200
,"i.dailymail.co.uk","image",true,false,,3.71,125,200
,"www.dailymail.co.uk","document",false,false,,0,779,200
,"www.dailymail.co.uk","stylesheet",false,false,,22.44,114,200
,"","image",true,false,,0,2,200
,"i.dailymail.co.uk","image",true,false,,127.99,203,200
,"i.dailymail.co.uk","image",true,false,,22.71,344,200
,"www.dailymail.co.uk","stylesheet",false,false,,312.92,361,200
,"www.dailymail.co.uk","stylesheet",false,false,,4.99,367,200
,"www.dailymail.co.uk","stylesheet",false,false,,124.06,394,200
,"","image",true,false,,0,1,200
,"i.dailymail.co.uk","image",true,false,,25.38,433,200
,"www.dailymail.co.uk","image",false,false,,0.15,267,200
,"i.dailymail.co.uk","image",true,false,,3.42,269,200
,"i.dailymail.co.uk","image",true,false,,14.87,439,200
,"i.dailymail.co.uk","image",true,false,,20.71,440,200
,"www.dailymail.co.uk","stylesheet",false,false,,9.34,436,200
,"www.dailymail.co.uk","stylesheet",false,false,,8.7,455,200
,"www.dailymail.co.uk","stylesheet",false,false,,26.08,457,200
,"www.dailymail.co.uk","script",false,false,,38.89,447,200
,"www.dailymail.co.uk","script",false,false,,14.87,462,200
,"www.dailymail.co.uk","script",false,false,,77.69,475,200
,"i.dailymail.co.uk","image",true,false,,15.88,566,200
,"www.dailymail.co.uk","script",false,false,,96.32,543,200
,"i.dailymail.co.uk","image",true,false,,20.32,583,200
,"www.dailymail.co.uk","script",false,false,,159.32,573,200
,"i.dailymail.co.uk","image",true,false,,0.18,564,200
,"i.dailymail.co.uk","image",true,false,,23.8,605,200
,"i.dailymail.co.uk","image",true,false,,2.25,156,200
,"scripts.dailymail.co.uk","image",true,false,,2.87,441,200
,"www.dailymail.co.uk","script",false,false,,483.86,613,200
,"scripts.dailymail.co.uk","stylesheet",true,false,,2.25,862,200
,"scripts.dailymail.co.uk","stylesheet",true,false,,3.74,864,200
,"scripts.dailymail.co.uk","stylesheet",true,false,,3.5,862,200
,"scripts.dailymail.co.uk","stylesheet",true,false,,4.58,865,200
,"scripts.dailymail.co.uk","stylesheet",true,false,,6.47,869,200
,"scripts.dailymail.co.uk","stylesheet",true,false,,6.64,868,200
,"","image",true,false,,0,2,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,0,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,1,200
,"i.dailymail.co.uk","image",true,false,,0.76,21,200
,"scripts.dailymail.co.uk","image",true,false,,2.87,21,200
,"scripts.dailymail.co.uk","script",true,false,,6.81,932,200
,"scripts.dailymail.co.uk","script",true,false,,0,933,200
,"scripts.dailymail.co.uk","script",true,false,,0,931,200
,"scripts.dailymail.co.uk","script",true,false,,0,932,200
,"scripts.dailymail.co.uk","script",true,false,,0,934,200
,"scripts.dailymail.co.uk","script",true,false,,0,937,200
,"","font",true,false,,0,49,200
,"i.dailymail.co.uk","image",true,false,,25.95,132,200
,"i.dailymail.co.uk","image",true,false,,4.43,133,200
,"i.dailymail.co.uk","image",true,false,,4.61,134,200
,"i.dailymail.co.uk","font",true,false,,32.64,135,200
,"","image",true,false,,0,1,200
,"i.dailymail.co.uk","image",true,false,,1.09,76,200
,"i.dailymail.co.uk","image",true,false,,2.93,14,200
,"s.go-mpulse.net","script",true,false,,40.7,1013,200
,"i.dailymail.co.uk","image",true,false,,424.29,151,200
,"i.dailymail.co.uk","image",true,false,,6.25,88,200
,"i.dailymail.co.uk","image",true,false,,6.36,90,200
,"i.dailymail.co.uk","image",true,false,,7.05,92,200
,"i.dailymail.co.uk","image",true,false,,6.83,91,200
,"i.dailymail.co.uk","stylesheet",true,false,,1.67,75,200
,"i.dailymail.co.uk","document",true,false,,2.42,282,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,2,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,1,200
,"i.dailymail.co.uk","image",true,false,,3.87,74,200
,"i.dailymail.co.uk","image",true,false,,5.89,77,200
,"i.dailymail.co.uk","image",true,false,,5.51,78,200
